stop_id,stop_name,normalized
StopArea:OCE87471177,Pléchâtel,pl ch tel
StopArea:OCE87471185,Messac - Guipry,messac guipry
StopArea:OCE87471201,Fougeray - Langon,fougeray langon
StopArea:OCE87471219,Beslé,besl
StopArea:OCE87471227,Massérac,mass rac
StopArea:OCE87471300,Redon,redon
StopArea:OCE87471318,Saint-Armel,saint armel
StopArea:OCE87471326,Corps-Nuds,corps nuds
StopArea:OCE87471334,Janzé,janz
StopArea:OCE87471342,Le Theil-de-Bretagne,le theil de bretagne
StopArea:OCE87471359,Retiers,retiers
StopArea:OCE87471367,Martigné-Ferchaud,martign ferchaud
StopArea:OCE87471391,Pontchaillou,pontchaillou
StopArea:OCE87471458,Chevaigné,chevaign
StopArea:OCE87471508,Vitré,vitr
StopArea:OCE87471516,Les Lacs,les lacs
StopArea:OCE87471524,Châteaubourg,ch teaubourg
StopArea:OCE87471532,Servon,servon
StopArea:OCE87471540,Noyal - Acigné,noyal acign
StopArea:OCE87472605,Thann Centre,thann centre
StopArea:OCE87472639,Zu Rhein,zu rhein
StopArea:OCE87473009,Saint-Brieuc,saint brieuc
StopArea:OCE87473058,Quédillac,qu dillac
StopArea:OCE87473066,Caulnes,caulnes
StopArea:OCE87473074,Broons,broons
StopArea:OCE87473082,Plénée-Jugon,pl n e jugon
StopArea:OCE87473090,Plestan,plestan
StopArea:OCE87473108,Lamballe,lamballe
StopArea:OCE87473116,Yffiniac,yffiniac
StopArea:OCE87473124,La Méaugon,la m augon
StopArea:OCE87473132,Plouvara - Plerneuf,plouvara plerneuf
StopArea:OCE87473140,Châtelaudren - Plouagat,ch telaudren plouagat
StopArea:OCE87473165,Belle-Isle - Bégard,belle isle b gard
StopArea:OCE87473181,Plouaret Trégor,plouaret tr gor
StopArea:OCE87473199,Plounérin,ploun rin
StopArea:OCE87473207,Guingamp,guingamp
StopArea:OCE87473223,Lannion,lannion
StopArea:OCE87473264,Landébia,land bia
StopArea:OCE87473272,Plancoët,planco t
StopArea:OCE87473504,Carhaix,carhaix
StopArea:OCE87473512,Moustéru,moust ru
StopArea:OCE87473520,Pont-Melvez,pont melvez
StopArea:OCE87473538,Plougonver,plougonver
StopArea:OCE87473546,Callac,callac
StopArea:OCE87473553,Le Pénity,le p nity
StopArea:OCE87473561,Carnoët - Locarn,carno t locarn
StopArea:OCE87473579,Coat Guégan,coat gu gan
StopArea:OCE87473587,Les Mais,les mais
StopArea:OCE87473801,Gourland,gourland
StopArea:OCE87473819,Trégonneau - Squiffiec,tr gonneau squiffiec
StopArea:OCE87473827,Brélidy - Plouec,br lidy plouec
StopArea:OCE87473835,Pontrieux Halte,pontrieux halte
StopArea:OCE87473843,Pontrieux,pontrieux
StopArea:OCE87473850,Lancerf,lancerf
StopArea:OCE87473868,Paimpol,paimpol
StopArea:OCE87473876,Frynaudour,frynaudour
StopArea:OCE87474007,Brest,brest
StopArea:OCE87474015,Dirinon,dirinon
StopArea:OCE87474056,Pont-de-Buis,pont de buis
StopArea:OCE87474064,Châteaulin,ch teaulin
StopArea:OCE87474098,Quimper,quimper
StopArea:OCE87474155,Rosporden,rosporden
StopArea:OCE87474189,Bannalec,bannalec
StopArea:OCE87474213,Kerhuon,kerhuon
StopArea:OCE87474221,La Forest-Landerneau,la forest landerneau
StopArea:OCE87474239,Landerneau,landerneau
StopArea:OCE87474262,La Roche-Maurice,la roche maurice
StopArea:OCE87474270,Landivisiau,landivisiau
StopArea:OCE87474296,Guimiliau,guimiliau
StopArea:OCE87474312,Saint-Thégonnec,saint th gonnec
StopArea:OCE87474320,Pleyber-Christ,pleyber christ
StopArea:OCE87474338,Morlaix,morlaix
StopArea:OCE87474411,Plouigneau,plouigneau
StopArea:OCE87476002,Lorient,lorient
StopArea:OCE87476200,Auray,auray
StopArea:OCE87476226,Landaul - Mendon,landaul mendon
StopArea:OCE87476234,Landévant,land vant
StopArea:OCE87476242,Brandérion,brand rion
StopArea:OCE87476259,Hennebont,hennebont
StopArea:OCE87476267,Les Sables Blancs,les sables blancs
StopArea:OCE87476275,L'Isthme,l isthme
StopArea:OCE87476309,Gestel,gestel
StopArea:OCE87476317,Quimperlé,quimperl
StopArea:OCE87476408,Belz - Ploemel,belz ploemel
StopArea:OCE87476416,Plouharnel - Carnac,plouharnel carnac
StopArea:OCE87476424,Penthièvre,penthi vre
StopArea:OCE87476432,Kerhostin,kerhostin
StopArea:OCE87476440,Saint-Pierre-Quiberon,saint pierre quiberon
StopArea:OCE87476457,Quiberon,quiberon
StopArea:OCE87476606,Vannes,vannes
StopArea:OCE87476648,Sainte-Anne,sainte anne
StopArea:OCE87476671,Questembert,questembert
StopArea:OCE87476689,Malansac,malansac
StopArea:OCE87476754,Sévérac,s v rac
StopArea:OCE87476762,Saint-Gildas-des-bois,saint gildas des bois
StopArea:OCE87476770,Drefféac,dreff ac
StopArea:OCE87476853,Remilly Place du 11 Novembre,remilly place du 11 novembre
StopArea:OCE87476861,Diebling Maison Forestière,diebling maison foresti re
StopArea:OCE87476879,Fénétrange Mairie,f n trange mairie
StopArea:OCE87476887,Romelfling Rue de l'Europe,romelfling rue de l europe
StopArea:OCE87476911,Romelfing Église,romelfing aglise
StopArea:OCE87476929,Vatimont Mairie,vatimont mairie
StopArea:OCE87476937,Yutz Saint-Vitus,yutz saint vitus
StopArea:OCE87477141,Welferding Rue de France,welferding rue de france
StopArea:OCE87477158,Merten République,merten r publique
StopArea:OCE87477562,Berthelming Mairie,berthelming mairie
StopArea:OCE87477570,Rehon Poste,rehon poste
StopArea:OCE87477588,Longwy Route de Metz,longwy route de metz
StopArea:OCE87477620,Sarrebourg Route de Phalsbourg,sarrebourg route de phalsbourg
StopArea:OCE87477638,Sarrebourg LP Messmer,sarrebourg lp messmer
StopArea:OCE87477646,Sarrebourg Mairie,sarrebourg mairie
StopArea:OCE87478016,Saint-Germain-sur-Ille,saint germain sur ille
StopArea:OCE87478024,Saint-Médard-sur-Ille,saint m dard sur ille
StopArea:OCE87478032,Montreuil-sur-Ille,montreuil sur ille
StopArea:OCE87478040,Dingé,ding
StopArea:OCE87478057,Combourg,combourg
StopArea:OCE87478065,Bonnemain,bonnemain
StopArea:OCE87478073,Dol-de-Bretagne,dol de bretagne
StopArea:OCE87478081,La Fresnais,la fresnais
StopArea:OCE87478099,La Gouesnière - Cancale,la gouesni re cancale
StopArea:OCE87478107,Saint-Malo,saint malo
StopArea:OCE87478123,Plerguer,plerguer
StopArea:OCE87478131,Miniac,miniac
StopArea:OCE87478149,Pleudihen,pleudihen
StopArea:OCE87478156,La Hisse,la hisse
StopArea:OCE87478164,Dinan,dinan
StopArea:OCE87478180,Corseul - Languenan,corseul languenan
StopArea:OCE87478263,Pontorson - Mont-Saint-Michel,pontorson mont saint michel
StopArea:OCE87478404,Laval,laval
StopArea:OCE87478537,Montsûrs,monts rs
StopArea:OCE87478545,Neau,neau
StopArea:OCE87478552,Évron,avron
StopArea:OCE87478560,Voutré,voutr
StopArea:OCE87478693,Digoin Lycée,digoin lyc e
StopArea:OCE87478743,Le Genest,le genest
StopArea:OCE87478750,Port-Brillet,port brillet
StopArea:OCE87478768,Saint-Pierre-la-Cour,saint pierre la cour
StopArea:OCE87478784,Le Guidon,le guidon
StopArea:OCE87481002,Nantes,nantes
StopArea:OCE87481036,Rezé Pont-Rousseau,rez pont rousseau
StopArea:OCE87481051,Chantenay,chantenay
StopArea:OCE87481069,La Basse Indre - Saint-Herblain,la basse indre saint herblain
StopArea:OCE87481143,Thouaré,thouar
StopArea:OCE87481150,Mauves-sur-Loire,mauves sur loire
StopArea:OCE87481168,Le Cellier,le cellier
StopArea:OCE87481176,Boussay - La Bruffière,boussay la bruffi re
StopArea:OCE87481184,Oudon,oudon
StopArea:OCE87481192,Ancenis,ancenis
StopArea:OCE87481200,Bouaye,bouaye
StopArea:OCE87481218,Port-Saint-Père - Saint-Mars,port saint p re saint mars
StopArea:OCE87481226,Sainte-Pazanne,sainte pazanne
StopArea:OCE87481234,Saint-Hilaire-de-Chaléons,saint hilaire de chal ons
StopArea:OCE87481242,Bourgneuf-en-Retz,bourgneuf en retz
StopArea:OCE87481259,Les Moutiers-en-Retz,les moutiers en retz
StopArea:OCE87481267,La Bernerie-en-Retz,la bernerie en retz
StopArea:OCE87481283,Pornic,pornic
StopArea:OCE87481366,Machecoul,machecoul
StopArea:OCE87481390,Challans,challans
StopArea:OCE87481408,Vertou,vertou
StopArea:OCE87481416,La Haie-Fouassière,la haie fouassi re
StopArea:OCE87481424,Le Pallet,le pallet
StopArea:OCE87481432,Gorges,gorges
StopArea:OCE87481440,Clisson,clisson
StopArea:OCE87481457,Cugand,cugand
StopArea:OCE87481465,Montaigu,montaigu
StopArea:OCE87481564,La Chapelle Centre,la chapelle centre
StopArea:OCE87481598,Nort-sur-Erdre,nort sur erdre
StopArea:OCE87481614,Abbaretz,abbaretz
StopArea:OCE87481622,Issé,iss
StopArea:OCE87481648,Châteaubriant,ch teaubriant
StopArea:OCE87481689,La Croix de Méan,la croix de m an
StopArea:OCE87481697,La Baule les Pins,la baule les pins
StopArea:OCE87481705,Saint-Nazaire,saint nazaire
StopArea:OCE87481713,Montoir-de-Bretagne,montoir de bretagne
StopArea:OCE87481721,Donges,donges
StopArea:OCE87481747,Pornichet,pornichet
StopArea:OCE87481754,La Baule-Escoublac,la baule escoublac
StopArea:OCE87481762,Le Pouliguen,le pouliguen
StopArea:OCE87481770,Batz-sur-Mer,batz sur mer
StopArea:OCE87481788,Le Croisic,le croisic
StopArea:OCE87481804,Couëron,cou ron
StopArea:OCE87481812,Saint-Étienne-de-Montluc,saint atienne de montluc
StopArea:OCE87481820,Cordemais,cordemais
StopArea:OCE87481838,Savenay,savenay
StopArea:OCE87481846,Pontchâteau,pontch teau
StopArea:OCE87484006,Angers Saint-Laud,angers saint laud
StopArea:OCE87484048,Angers Maître École,angers ma tre acole
StopArea:OCE87484139,Le Vieux Briollay,le vieux briollay
StopArea:OCE87484147,Tiercé,tierc
StopArea:OCE87484154,Étriché - Châteauneuf,atrich ch teauneuf
StopArea:OCE87484170,Morannes,morannes
StopArea:OCE87484204,Chalonnes,chalonnes
StopArea:OCE87484246,Chemillé,chemill
StopArea:OCE87484303,Cholet,cholet
StopArea:OCE87484329,Savennières - Béhuard,savenni res b huard
StopArea:OCE87484337,La Possonnière,la possonni re
StopArea:OCE87484352,Champtocé-sur-Loire,champtoc sur loire
StopArea:OCE87484360,Ingrandes,ingrandes
StopArea:OCE87484386,Varades - Saint-Florent-le-Vieil,varades saint florent le vieil
StopArea:OCE87484576,Lamure-sur-Azergues Collège,lamure sur azergues coll ge
StopArea:OCE87484584,Poule-les-Écharmeaux Mairie,poule les acharmeaux mairie
StopArea:OCE87485003,La Rochelle,la rochelle
StopArea:OCE87485102,Angoulins sur Mer,angoulins sur mer
StopArea:OCE87485110,Châtelaillon,ch telaillon
StopArea:OCE87485136,Saint-Laurent-de-la-Prée - Fouras,saint laurent de la pr e fouras
StopArea:OCE87485144,Rochefort,rochefort
StopArea:OCE87485151,Tonnay-Charente,tonnay charente
StopArea:OCE87485185,La Jarrie,la jarrie
StopArea:OCE87485193,Aigrefeuille Le Thou,aigrefeuille le thou
StopArea:OCE87485227,Surgères,surg res
StopArea:OCE87485250,Mauzé,mauz
StopArea:OCE87485268,Prin-Deyrançon,prin deyran on
StopArea:OCE87485300,Niort,niort
StopArea:OCE87485326,Fors,fors
StopArea:OCE87485334,Marigny,marigny
StopArea:OCE87485342,Beauvoir-sur-Niort,beauvoir sur niort
StopArea:OCE87485359,Prissé-la-Charrière,priss la charri re
StopArea:OCE87485474,La Crèche,la cr che
StopArea:OCE87485490,Saint-Maixent-L'École,saint maixent l acole
StopArea:OCE87485508,La Mothe-Saint-Héray,la mothe saint h ray
StopArea:OCE87485524,Pamproux,pamproux
StopArea:OCE87485532,Rouillé,rouill
StopArea:OCE87485540,Lusignan,lusignan
StopArea:OCE87486019,La Roche-sur-Yon,la roche sur yon
StopArea:OCE87486126,L'Herbergement - Les Brouzils,l herbergement les brouzils
StopArea:OCE87486142,Belleville-Vendée,belleville vend e
StopArea:OCE87486258,Luçon,lu on
StopArea:OCE87486308,La Chaize-le-Vicomte,la chaize le vicomte
StopArea:OCE87486316,Fougeré,fouger
StopArea:OCE87486324,Bournezeau,bournezeau
StopArea:OCE87486332,Chantonnay,chantonnay
StopArea:OCE87486423,La Mothe-Achard,la mothe achard
StopArea:OCE87486431,Olonne-sur-Mer,olonne sur mer
StopArea:OCE87486449,Les Sables-d'Olonne,les sables d olonne
StopArea:OCE87486563,Saint-Hilaire-de-Riez,saint hilaire de riez
StopArea:OCE87486571,Saint-Gilles-Croix-de-Vie,saint gilles croix de vie
StopArea:OCE87486894,Torfou,torfou
StopArea:OCE87487009,Thouars,thouars
StopArea:OCE87487231,Noirterre,noirterre
StopArea:OCE87487249,Bressuire,bressuire
StopArea:OCE87487280,Cerizay,cerizay
StopArea:OCE87487298,Saint-Mesmin le Vieux,saint mesmin le vieux
StopArea:OCE87487314,Pouzauges,pouzauges
StopArea:OCE87487603,Saumur,saumur
StopArea:OCE87487611,Brion-près-Thouet,brion pr s thouet
StopArea:OCE87487637,Montreuil-Bellay,montreuil bellay
StopArea:OCE87487843,La Bohalle,la bohalle
StopArea:OCE87487876,Les Rosiers-sur-Loire,les rosiers sur loire
StopArea:OCE87487884,La Ménitré,la m nitr
StopArea:OCE87487892,Saint-Mathurin,saint mathurin
StopArea:OCE87491001,Saintes,saintes
StopArea:OCE87491019,Bords,bords
StopArea:OCE87491035,Saint-Savinien,saint savinien
StopArea:OCE87491076,Beillant,beillant
StopArea:OCE87491100,Pons,pons
StopArea:OCE87491142,Jonzac,jonzac
StopArea:OCE87491183,Montendre,montendre
StopArea:OCE87491191,Bussac,bussac
StopArea:OCE87491209,Saint-Mariens - Saint-Yzan,saint mariens saint yzan
StopArea:OCE87491217,Cavignac,cavignac
StopArea:OCE87491225,Gauriaguet,gauriaguet
StopArea:OCE87491233,Aubie - Saint-Antoine,aubie saint antoine
StopArea:OCE87491241,Saint-André-de-Cubzac,saint andr de cubzac
StopArea:OCE87491258,Villeneuve-la-Comtesse,villeneuve la comtesse
StopArea:OCE87491266,Cubzac-les-Ponts,cubzac les ponts
StopArea:OCE87491274,La Grave d'Ambarès,la grave d ambar s
StopArea:OCE87491282,Sainte-Eulalie - Carbon-Blanc,sainte eulalie carbon blanc
StopArea:OCE87491290,Loulay,loulay
StopArea:OCE87491324,Saint-Hilaire - Brizambourg,saint hilaire brizambourg
StopArea:OCE87491357,Saint-Jean-d'Angély,saint jean d ang ly
StopArea:OCE87491449,Cognac,cognac
StopArea:OCE87491472,Jarnac,jarnac
StopArea:OCE87491506,Châteauneuf-sur-Charente,ch teauneuf sur charente
StopArea:OCE87491803,Royan,royan
StopArea:OCE87491811,Saujon,saujon
StopArea:OCE87497222,Chantenay-Saint-Imbert Bourg,chantenay saint imbert bourg
StopArea:OCE87497461,Gallieni-Cancéropôle,gallieni canc rop le
StopArea:OCE87499897,Decize Café Bel-Air,decize caf bel air
StopArea:OCE87499913,Decize Ville,decize ville
StopArea:OCE87499939,Imphy Grand Vernay,imphy grand vernay
StopArea:OCE87499954,Imphy Square Lamartine,imphy square lamartine
StopArea:OCE87500082,Luzy Champs de Foire,luzy champs de foire
StopArea:OCE87500793,Nevers Le Mouesse ANPE,nevers le mouesse anpe
StopArea:OCE87500876,Saint-Ouen Arrêt Cars,saint ouen arr t cars
StopArea:OCE87500900,Saint-Ouen le Port des Bois,saint ouen le port des bois
StopArea:OCE87500934,Sougy-sur-Loire BIF,sougy sur loire bif
StopArea:OCE87500991,Saint-Léger-des-Vignes Faubourg les Valettes,saint l ger des vignes faubourg les valettes
StopArea:OCE87501049,Tannay Place de l'Église,tannay place de l aglise
StopArea:OCE87503524,L'Habitarelle,l habitarelle
StopArea:OCE87515601,Longeville-sur-Mogne Mairie,longeville sur mogne mairie
StopArea:OCE87526574,Peyruis Parc Relais,peyruis parc relais
StopArea:OCE87533547,Béard Bourg,b ard bourg
StopArea:OCE87533596,Mulhouse Tour Nessel,mulhouse tour nessel
StopArea:OCE87533612,Daguerre,daguerre
StopArea:OCE87533620,Mulhouse Gare Centrale,mulhouse gare centrale
StopArea:OCE87533638,Mulhouse Mairie,mulhouse mairie
StopArea:OCE87533646,Mulhouse Porte Haute,mulhouse porte haute
StopArea:OCE87533653,Porte Jeune,porte jeune
StopArea:OCE87533661,Mulhouse République,mulhouse r publique
StopArea:OCE87534099,Bort-les-Orgues Ville,bort les orgues ville
StopArea:OCE87534321,Mulhouse Dornach Tram Train,mulhouse dornach tram train
StopArea:OCE87534339,Mulhouse Musées,mulhouse mus es
StopArea:OCE87534347,Lutterbach Tram-train,lutterbach tram train
StopArea:OCE87535096,Aubenas Gare Routière,aubenas gare routi re
StopArea:OCE87543009,Orléans,orl ans
StopArea:OCE87543017,Les Aubrais,les aubrais
StopArea:OCE87543033,Cercottes,cercottes
StopArea:OCE87543041,Chevilly,chevilly
StopArea:OCE87543058,Artenay,artenay
StopArea:OCE87543066,Château-Gaillard,ch teau gaillard
StopArea:OCE87543074,Toury,toury
StopArea:OCE87543082,Boisseaux,boisseaux
StopArea:OCE87543090,Angerville,angerville
StopArea:OCE87543116,Saint-Cyr-en-Val,saint cyr en val
StopArea:OCE87543124,La Ferté-Saint-Aubin,la fert saint aubin
StopArea:OCE87543140,Lamotte-Beuvron,lamotte beuvron
StopArea:OCE87543157,Nouan-le-Fuzelier,nouan le fuzelier
StopArea:OCE87543165,Salbris,salbris
StopArea:OCE87543199,Theillay,theillay
StopArea:OCE87543371,La Chapelle-Saint-Mesmin,la chapelle saint mesmin
StopArea:OCE87545111,Monnerville,monnerville
StopArea:OCE87545129,Guillerval,guillerval
StopArea:OCE87545137,Étampes,atampes
StopArea:OCE87545244,Juvisy,juvisy
StopArea:OCE87545525,Dourdan,dourdan
StopArea:OCE87545657,Auneau,auneau
StopArea:OCE87545707,Voves,voves
StopArea:OCE87545731,Bonneval,bonneval
StopArea:OCE87545756,Châteaudun,ch teaudun
StopArea:OCE87546192,Pont de Rungis Aéroport d'Orly,pont de rungis a roport d orly
StopArea:OCE87547000,Paris Austerlitz,paris austerlitz
StopArea:OCE87552141,Ribeauville Gare Routière,ribeauville gare routi re
StopArea:OCE87556506,Valence Gare Routière,valence gare routi re
StopArea:OCE87556522,Montelimar Gare Routière,montelimar gare routi re
StopArea:OCE87559070,Nevers le Banlay,nevers le banlay
StopArea:OCE87562421,Aulnat Aéroport,aulnat a roport
StopArea:OCE87565143,Halte de Fontanil - Lycée de Drap,halte de fontanil lyc e de drap
StopArea:OCE87566919,Lentilly Charpenay,lentilly charpenay
StopArea:OCE87571000,Tours,tours
StopArea:OCE87571216,Vendôme - Villiers-sur-Loir,vend me villiers sur loir
StopArea:OCE87571240,Saint-Pierre-des-Corps,saint pierre des corps
StopArea:OCE87571273,Montlouis,montlouis
StopArea:OCE87571406,Montbazon,montbazon
StopArea:OCE87571414,Veigné,veign
StopArea:OCE87571422,Esvres-sur-Indre,esvres sur indre
StopArea:OCE87571430,Cormery,cormery
StopArea:OCE87571448,Courcay - Tauxigny,courcay tauxigny
StopArea:OCE87571455,Reignac,reignac
StopArea:OCE87571463,Chambourg,chambourg
StopArea:OCE87571471,Loches,loches
StopArea:OCE87571505,Fondettes - Saint-Cyr-sur-Loire,fondettes saint cyr sur loire
StopArea:OCE87571513,La Membrolle-sur-Choisille,la membrolle sur choisille
StopArea:OCE87571539,Saint-Antoine-du-Rocher,saint antoine du rocher
StopArea:OCE87571547,Neuillé-Pont-Pierre,neuill pont pierre
StopArea:OCE87571554,Saint-Paterne,saint paterne
StopArea:OCE87571604,Ballan,ballan
StopArea:OCE87571612,Druye,druye
StopArea:OCE87571638,Azay-le-Rideau,azay le rideau
StopArea:OCE87571653,Rivarennes,rivarennes
StopArea:OCE87571687,Chinon,chinon
StopArea:OCE87571794,Port Boulet,port boulet
StopArea:OCE87571802,La Chapelle-sur-Loire,la chapelle sur loire
StopArea:OCE87571810,Saint-Patrice,saint patrice
StopArea:OCE87571828,Langeais,langeais
StopArea:OCE87571836,Cinq-Mars-la-Pile,cinq mars la pile
StopArea:OCE87571844,Savonnières,savonni res
StopArea:OCE87571851,Saint-Genouph,saint genouph
StopArea:OCE87571885,Joué-lès-Tours,jou l s tours
StopArea:OCE87574004,Blois - Chambord,blois chambord
StopArea:OCE87574111,Chaingy Fourneaux Plage,chaingy fourneaux plage
StopArea:OCE87574129,Saint-Ay,saint ay
StopArea:OCE87574137,Meung-sur-Loire,meung sur loire
